date,target,oil,gas,coal,corn,soybean,wheat,rice,usd_eur,usd_jpy,usd_cny,usd_index,usd_rub,cpi_china,cpi_us
27/01/2008,448,90.90,7.983,131.40,193.7400951,455.430629,343.1804821,311.2943407,0.6815,106.73,7.2106,76.115,24.499,83.90583901,212.174
03/02/2008,520,89.44,7.740,140.00,198.9896989,460.6665197,353.8359788,321.325426,0.6758,106.62,7.183,75.565,24.48,86.08739118,212.687
10/02/2008,560,91.94,8.301,139.25,202.2583201,487.2134039,357.5102881,332.8997553,0.6892,107.36,7.1896,76.82,24.751,86.08739118,212.687
17/02/2008,560,94.63,8.660,145.00,199.4849445,487.2134039,385.0676073,341.9387553,0.6812,107.78,7.18,76.21,24.595,86.08739118,212.687
24/02/2008,560,97.01,9.146,142.50,206.022187,513.8521458,380.6584362,360.2372186,0.6743,107.25,7.1422,75.575,24.449,86.08739118,212.687
02/03/2008,560,100.10,9.366,143.10,211.2717908,533.5097002,407.6646091,374.2366454,0.6587,103.87,7.1119,73.75,24.021,85.48477878,213.448
09/03/2008,558,102.38,9.769,145.50,220.0871632,567.4970606,401.6019988,402.7866576,0.6515,102.76,7.1114,73.045,23.868,85.48477878,213.448
16/03/2008,558,107.55,9.868,143.50,220.0871632,509.9941211,418.8712522,391.32256,0.638,99,7.0906,71.675,23.613,85.48477878,213.448
23/03/2008,558,100.38,9.065,140.50,213.6489699,478.6706349,415.7480894,395.2909015,0.648,99.59,7.053,73.23,23.774,85.48477878,213.448
30/03/2008,558,103.77,9.800,139.40,207.9041204,461.8606702,374.7795414,408.628938,0.6329,99.15,7.012,72.105,23.519,85.48477878,213.448
06/04/2008,530,104.90,9.322,130.25,224.7424723,439.9066725,341.3433275,434.0924624,0.6354,101.53,7.0175,72.36,23.568,85.57026356,213.942
13/04/2008,500,108.75,9.901,135.50,233.7559429,461.1258083,338.4957378,462.9731696,0.6327,100.97,7.0065,72.065,23.479,85.57026356,213.942
20/04/2008,490,113.92,10.587,138.00,234.4492868,504.2989418,329.218107,472.232633,0.6323,103.68,6.9939,72.255,23.502,85.57026356,213.942
27/04/2008,480,116.34,10.963,138.75,229.8930269,483.3553792,310.7547031,514.7820719,0.64,104.43,7.01,73.03,23.639,85.57026356,213.942
04/05/2008,455,114.56,10.777,147.00,237.7179081,471.5975897,303.4979424,513.6797548,0.6482,105.36,6.9885,73.69,23.812,85.22798272,215.208
11/05/2008,435,125.40,11.537,149.00,238.3122029,476.6497648,292.1075838,475.0986574,0.6459,102.85,6.9878,73.225,23.767,85.22798272,215.208
18/05/2008,435,124.99,11.094,153.00,239.1045959,490.5202822,291.5564374,494.7199012,0.642,104.05,6.9925,72.96,23.713,85.22798272,215.208
25/05/2008,,131.57,11.857,158.00,232.4683043,489.7854203,290.6378601,447.5407306,0.6343,103.32,6.9416,71.97,23.563,85.22798272,215.208
01/06/2008,433,127.78,11.703,158.00,237.4009509,500.9553204,279.7619048,421.0851209,0.643,105.52,6.9425,72.95,23.688,85.05752679,217.463
08/06/2008,445,137.69,12.693,173.00,240.8874802,499.5223398,275.7569077,421.3055843,0.6338,104.93,6.9231,72.43,23.538,85.05752679,217.463
15/06/2008,445,134.25,12.625,178.25,260.4001585,533.5097002,289.7192828,439.1631209,0.6502,108.17,6.902,74.17,23.793,85.05752679,217.463
22/06/2008,510,134.86,12.994,184.65,290.2139461,563.6390359,322.053204,455.4774135,0.6408,107.31,6.8801,73.38,23.564,85.05752679,217.463
29/06/2008,525,140.31,13.198,185.00,286.9453249,556.6578483,318.287037,449.0839745,0.6331,106.13,6.8618,72.67,23.415,85.05752679,217.463
06/07/2008,545,144.42,13.577,216.00,287.1434231,589.7266314,309.9279835,445.5565599,0.6367,106.84,6.859,72.99,23.485,85.1425846,219.016
13/07/2008,550,144.49,11.904,215.00,283.8748019,583.8477366,302.0282187,454.154633,0.6273,106.23,6.8341,72.345,23.25,85.1425846,219.016
20/07/2008,660,130.19,10.570,213.75,260.3011094,586.0523222,297.6190476,439.6040477,0.631,106.97,6.8168,72.425,23.221,85.1425846,219.016
27/07/2008,660,124.52,9.084,211.20,233.4587956,517.8938859,290.6378601,388.2360722,0.6365,107.87,6.819,73.075,23.382,85.1425846,219.016
03/08/2008,733,124.18,9.389,191.00,235.340729,508.6162551,291.005291,366.6306576,0.6424,107.69,6.8425,73.6,23.476,85.05744154,218.69
10/08/2008,785,113.33,8.248,186.65,212.163233,472.8835979,278.7882128,353.8437796,0.6663,110.18,6.8575,76.01,24.239,85.05744154,218.69
17/08/2008,810,112.55,8.092,190.75,197.0087163,446.4285714,291.6482951,358.2530479,0.6808,110.5,6.87,77.35,24.608,85.05744154,218.69
24/08/2008,855,113.92,7.843,194.55,219.0966719,469.9441505,315.898736,367.1818162,0.676,110.03,6.8342,76.895,24.383,85.05744154,218.69
31/08/2008,860,114.05,7.943,192.50,229.8930269,492.0818636,308.733833,402.3457307,0.6815,108.81,6.8487,77.5,24.648,85.05744154,218.69
07/09/2008,870,104.09,7.449,185.00,219.0966719,478.2113463,273.4604644,400.1410966,0.7009,107.77,6.8423,79,25.481,85.05744154,218.877
14/09/2008,870,97.58,7.366,174.00,209.7860539,444.2239859,261.4271017,414.6916819,0.7028,107.94,6.8375,78.975,25.526,85.05744154,218.877
21/09/2008,875,99.61,7.531,171.00,222.6624406,433.2010582,267.122281,419.6521087,0.6913,107.45,6.835,77.94,25.286,85.05744154,218.877
28/09/2008,860,103.54,7.472,162.05,221.2757528,442.7542622,271.0721634,434.5333892,0.6843,106,6.8451,77.045,25.041,85.05744154,218.877
05/10/2008,830,90.25,7.358,153.70,203.2488114,401.9694297,245.4438566,427.5887916,0.7262,105.32,6.8451,80.58,25.98,84.8022695,216.995
12/10/2008,810,74.09,6.535,124.45,167.9873217,338.771311,218.7132569,388.8974625,0.7455,100.67,6.835,83.31,26.214,84.8022695,216.995
19/10/2008,775,69.60,6.786,109.90,163.0348653,340.9758965,216.2330982,358.3632796,0.7458,101.68,6.8341,82.835,26.357,84.8022695,216.995
26/10/2008,500,62.05,6.239,117.50,152.5356577,315.6231628,190.2373604,322.4277431,0.7922,94.3,6.8441,86.95,27.197,84.8022695,216.995
02/11/2008,425,65.32,6.783,105.00,152.6347068,328.1158142,194.5546737,322.3175114,0.7853,98.47,6.8395,86.345,27.079,84.12385163,213.153
09/11/2008,305,57.35,6.757,110.00,159.6671949,341.0677543,206.4961787,333.8918406,0.785,98.29,6.8256,86.45,27.03,84.12385163,213.153
16/11/2008,250,54.24,6.312,95.75,151.9413629,345.3850676,191.06408,333.009987,0.7948,96.94,6.8243,86.785,27.373,84.12385163,213.153
23/11/2008,245,49.19,6.480,87.75,151.9413629,345.3850676,191.06408,333.009987,0.7948,95.88,6.8307,88.415,27.509,84.12385163,213.153
30/11/2008,245,53.49,6.510,87.90,140.451664,324.8089359,197.4941211,304.4599749,0.7874,95.5,6.8259,86.705,27.913,84.12385163,213.153
07/12/2008,98,39.74,5.742,73.00,131.8343899,310.8465608,187.297913,287.9252188,0.7853,92.89,6.8752,87.19,28.173,83.9556038,211.398
14/12/2008,130,46.41,5.488,74.04,124.5047544,301.4770723,173.7948266,319.451487,0.7478,91.13,6.8425,83.63,27.682,83.9556038,211.398
21/12/2008,130,44.00,5.334,73.29,148.6727417,310.8465608,191.06408,331.6872065,0.7188,89.15,6.8445,82.435,28.169,83.9556038,211.398
28/12/2008,130,38.37,5.826,73.09,151.248019,325.7275132,209.0681952,333.3406821,0.7111,90.72,6.8414,81.69,29.008,83.9556038,211.398
04/01/2009,,46.91,5.971,74.01,155.9033281,344.8339212,217.5191064,340.175048,0.7206,92.24,6.823,82.805,29.404,84.71120387,211.933
11/01/2009,,44.42,5.516,75.07,162.9358162,361.4601705,226.6130218,332.4588285,0.7444,90.34,6.8355,83.455,29.155,84.71120387,211.933
18/01/2009,,46.57,4.801,74.10,150.8518225,350.5291005,209.2519106,320.9947309,0.7516,90.7,6.8374,84.835,32.489,84.71120387,211.933
25/01/2009,,48.37,4.518,69.45,151.9413629,364.4914756,202.0870076,289.7991578,0.7696,88.83,6.8397,86.19,32.859,84.71120387,211.933
01/02/2009,200,45.88,4.417,72.63,156.0023772,370.7378013,217.7028219,274.5871823,0.7827,89.99,6.835,86.46,35.763,84.71120387,212.705
08/02/2009,200,46.21,4.774,71.54,146.7908082,352.5499706,207.1391828,266.0993408,0.7732,92.01,6.8344,85.645,36.17,84.71120387,212.705
15/02/2009,200,44.81,4.452,72.65,149.5641838,368.1657848,207.5984715,288.9173042,0.7773,91.97,6.8397,86.325,34.625,84.71120387,212.705
22/02/2009,210,41.89,4.006,67.68,138.3716323,331.7901235,189.4106408,266.3198042,0.7786,93.16,6.8372,86.7,35.888,84.71120387,212.705
01/03/2009,215,46.35,4.198,63.56,139.3621236,320.675338,187.5734862,266.3198042,0.7892,97.55,6.8396,88.15,35.925,84.45707036,212.495
08/03/2009,215,44.85,3.945,63.86,136.0935024,311.7651382,181.7864491,268.303975,0.7911,98.39,6.84,88.55,35.783,84.45707036,212.495
15/03/2009,215,44.93,3.932,63.00,141.5412044,323.7066432,188.4920635,269.8472189,0.7737,97.97,6.8382,87.455,34.681,84.45707036,212.495
22/03/2009,240,51.22,4.227,66.61,155.110935,334.7295708,199.9742798,252.5408408,0.7363,95.93,6.8277,84.34,33.505,84.45707036,212.495
29/03/2009,268,51.98,3.631,72.06,156.6957211,351.0802469,201.8114345,279.6578408,0.7519,97.87,6.8315,85.58,33.751,84.45707036,212.495
05/04/2009,268,53.47,3.801,73.95,153.0309033,332.3412698,188.308348,264.886792,0.7417,100.33,6.8348,84.555,33.308,84.28815601,212.709
12/04/2009,268,54.06,3.610,73.20,160.6576862,365.2263374,204.6590241,283.9568774,0.7582,100.25,6.8337,86.075,33.508,84.28815601,212.709
19/04/2009,250,53.35,3.729,75.69,153.526149,375.3306878,192.2582305,292.8856456,0.7668,99.14,6.8326,86.295,33.463,84.28815601,212.709
26/04/2009,250,51.67,3.297,72.88,146.3946117,374.2283951,185.3689006,281.3113164,0.7545,97.17,6.8265,84.92,33.202,84.28815601,212.709
03/05/2009,240,52.85,3.546,72.35,147.4841521,369.1762199,186.6549089,280.4294627,0.7538,99.11,6.8185,84.705,33.063,84.03529213,213.022
10/05/2009,220,58.14,4.311,75.87,157.6862124,409.7773369,197.861552,281.9727066,0.7328,98.58,6.8214,82.64,32.246,84.03529213,213.022
17/05/2009,220,55.98,4.098,73.22,163.8272583,415.196943,213.2936508,274.4769506,0.741,95.21,6.825,83.15,32.182,84.03529213,213.022
24/05/2009,213,60.78,3.515,75.92,166.9968304,421.2595532,216.96796,264.3356335,0.7146,94.78,6.8232,80.055,31.066,84.03529213,213.022
31/05/2009,,65.52,3.835,77.63,169.3740095,435.5893592,224.8677249,262.5719262,0.7066,95.32,6.8283,79.43,30.787,84.03529213,213.022
07/06/2009,175,68.34,3.868,82.70,176.6045959,447.7145797,247.8321576,277.1225115,0.7156,98.66,6.8331,80.73,30.939,83.61511537,214.79
14/06/2009,175,70.92,3.857,85.84,172.3454834,452.8586126,219.7236919,275.0281091,0.713,98.41,6.8354,80.175,30.965,83.61511537,214.79
21/06/2009,175,69.19,4.032,80.65,160.8557845,439.8148148,211.3646384,276.1304262,0.7172,96.27,6.8363,80.63,31.111,83.61511537,214.79
28/06/2009,175,68.92,3.949,79.88,152.6347068,423.0967078,200.617284,267.8630481,0.7116,95.25,6.8335,80.105,31.162,83.61511537,214.79
05/07/2009,175,65.61,3.615,75.77,149.3660856,446.4285714,194.1872428,263.3435481,0.7162,96.04,6.8325,80.665,31.268,83.61511537,214.726
12/07/2009,195,60.52,3.373,76.46,135.9944532,440.9171076,180.2248677,274.2564871,0.7177,92.54,6.8327,80.43,32.72,83.61511537,214.726
19/07/2009,210,65.38,3.669,78.65,142.2345483,401.0508524,189.5024985,284.1773408,0.7092,94.19,6.8314,79.505,31.788,83.61511537,214.726
26/07/2009,220,70.32,3.695,78.55,128.070523,379.5561434,199.239418,294.6493529,0.7039,94.8,6.8314,78.895,30.987,83.61511537,214.726
02/08/2009,240,71.70,3.653,77.77,127.6743265,375.2388301,191.2477954,303.6883529,0.7017,94.68,6.8321,78.45,31.464,84.03319098,215.445
09/08/2009,248,73.59,3.674,79.19,141.8383518,431.1801881,201.8114345,300.4916334,0.7048,97.57,6.8318,79.105,31.658,84.03319098,215.445
16/08/2009,258,72.41,3.238,78.36,128.4667195,430.0778954,181.6027337,306.3339139,0.7039,94.94,6.8344,79.005,31.692,84.03319098,215.445
23/08/2009,263,74.19,2.804,76.97,124.5047544,363.0217519,173.3355379,292.8856456,0.6982,94.38,6.8314,78.1,31.654,84.03319098,215.445
30/08/2009,263,72.79,3.033,72.93,130.5467512,396.8253968,173.3355379,291.1219383,0.6994,93.64,6.8301,78.385,31.633,84.03319098,215.445
06/09/2009,263,66.82,2.728,69.53,129.2591125,404.1740153,173.0599647,305.4520602,0.6996,93.02,6.8298,78.165,31.592,84.36931477,215.861
13/09/2009,263,67.69,2.960,73.50,119.9484945,356.0405644,158.5464433,302.916731,0.6864,90.72,6.8285,76.64,30.663,84.36931477,215.861
20/09/2009,275,71.32,3.778,75.04,120.8399366,339.8736038,158.3627278,286.6024383,0.6798,91.29,6.8281,76.67,30.276,84.36931477,215.861
27/09/2009,275,65.11,3.985,75.08,125.1980983,335.6481481,167.5485009,296.7437554,0.6808,89.65,6.8285,77.015,30.124,84.36931477,215.861
04/10/2009,295,68.07,4.718,77.54,134.2115689,337.8527337,167.4566432,291.1219383,0.6863,89.81,6.8265,77.215,30.181,84.28702166,216.509
11/10/2009,295,70.00,4.770,79.00,135.3011094,325.1763668,162.6800412,289.4684627,0.6788,89.78,6.8255,76.62,29.619,84.28702166,216.509
18/10/2009,295,76.99,4.781,80.26,151.0499208,367.0634921,181.6027337,304.1292797,0.6708,90.89,6.8268,75.77,29.412,84.28702166,216.509
25/10/2009,298,78.92,4.787,81.17,153.0309033,366.053057,190.2373604,305.7827554,0.6665,92.06,6.8285,75.6,28.98,84.28702166,216.509
01/11/2009,298,75.20,5.045,78.38,149.7622821,362.4706055,193.6360964,295.75167,0.6794,90.1,6.8275,76.475,29.161,84.54066479,217.234
08/11/2009,295,75.87,4.595,79.36,151.4461173,366.5123457,189.8699295,326.0653894,0.6735,89.92,6.8274,75.94,29.038,84.54066479,217.234
15/11/2009,295,75.55,4.392,82.07,152.9318542,354.2952675,191.06408,332.1281333,0.6703,89.72,6.8263,75.425,28.868,84.54066479,217.234
22/11/2009,295,77.20,4.424,83.37,159.3700475,371.1052322,206.5880364,336.3169382,0.6728,88.94,6.8278,75.73,28.994,84.54066479,217.234
29/11/2009,285,77.18,5.192,81.91,153.4270998,382.8630218,204.7508818,335.7657797,0.6682,86.43,6.8284,75.04,29.312,84.54066479,217.234
06/12/2009,285,77.52,4.586,80.71,159.5681458,389.6604938,208.5170488,337.4192553,0.6734,90.44,6.8266,75.97,29.539,85.3861419,217.347
13/12/2009,273,71.88,5.163,81.90,146.0974643,386.9047619,193.452381,343.922926,0.6839,89.06,6.8276,76.585,30.079,85.3861419,217.347
20/12/2009,273,73.75,5.782,85.64,155.3090333,387.6396238,192.9012346,352.3005357,0.697,90.31,6.8281,78.195,30.614,85.3861419,217.347
27/12/2009,273,76.31,5.643,87.84,158.4786054,367.7983539,190.8803645,325.1835358,0.6946,91.19,6.8274,78.175,29.554,85.3861419,217.347
03/01/2010,273,77.93,5.572,90.10,164.8177496,378.0864198,202.3625808,324.0812187,0.6981,93.03,6.827,78.22,30.314,85.89342816,217.488
10/01/2010,278,81.37,5.749,100.38,165.8082409,385.6187537,204.9345973,326.5063163,0.6937,92.64,6.8276,77.655,29.867,85.89342816,217.488
17/01/2010,283,77.11,5.691,97.84,152.1394612,361.3683128,197.3104056,301.9246456,0.6951,90.79,6.827,77.48,29.555,85.89342816,217.488
24/01/2010,283,72.83,5.819,94.48,146.2955626,354.0196943,183.899177,306.8850724,0.7076,89.91,6.827,78.43,29.865,85.89342816,217.488
31/01/2010,305,71.46,5.131,90.71,145.7012678,345.5687831,183.0724574,311.0738773,0.7211,90.31,6.8269,79.65,30.371,85.89342816,217.488
07/02/2010,305,69.59,5.515,89.90,142.2345483,334.2702822,174.4378307,311.9557309,0.7318,89.34,6.8285,80.595,30.361,86.92913761,217.281
14/02/2010,310,72.90,5.468,91.79,141.0459588,341.5270429,177.8365667,315.1524505,0.7344,90.03,6.8334,80.41,30.208,86.92913761,217.281
21/02/2010,380,78.19,5.044,94.11,145.5031696,354.7545561,185.5526161,312.1761944,0.7345,91.61,6.8291,80.72,29.973,86.92913761,217.281
28/02/2010,385,77.59,4.813,94.46,145.7012678,349.9779541,180.6841564,300.8223285,0.7339,88.87,6.8261,80.44,29.935,86.92913761,217.281
07/03/2010,395,79.89,4.593,93.40,146.8898574,349.9779541,181.0515873,298.7279261,0.7341,90.31,6.8265,80.46,29.762,86.31616671,217.353
14/03/2010,395,79.39,4.400,93.11,144.4136292,345.5687831,178.0202822,279.7680725,0.7267,90.47,6.8256,79.84,29.291,86.31616671,217.353
21/03/2010,393,79.88,4.169,93.13,143.9183835,341.7107584,176.0912698,275.2485725,0.7389,90.54,6.8266,80.975,29.34,86.31616671,217.353
28/03/2010,388,79.29,3.872,90.84,146.8898574,355.8568489,178.755144,282.8545603,0.7455,92.5,6.827,81.978,29.596,86.31616671,217.353
04/04/2010,388,84.01,4.086,95.74,141.4421553,355.489418,170.7635215,272.8234749,0.7405,94.61,6.8256,81.444,29.245,86.49230778,217.403
11/04/2010,388,84.83,4.070,100.79,137.2820919,347.0385068,170.3042328,286.0512798,0.7408,93.18,6.8234,81.241,29.135,86.49230778,217.403
18/04/2010,388,85.99,4.039,99.59,137.9754358,352.7336861,171.8658142,289.2479993,0.7408,92.17,6.8255,80.944,29.07,86.49230778,217.403
25/04/2010,360,87.25,4.257,106.80,137.7773376,358.888154,171.8658142,278.2248286,0.747,93.93,6.8275,81.498,29.105,86.49230778,217.403
02/05/2010,360,87.44,3.920,107.21,139.5602219,366.9716343,174.8971193,275.2485725,0.752,93.83,6.8252,81.991,29.229,86.40776006,217.29
09/05/2010,325,78.27,4.015,102.70,143.7202853,358.5207231,180.0411523,270.177914,0.7836,91.59,6.8257,84.659,30.472,86.40776006,217.29
16/05/2010,308,77.18,4.312,100.45,143.8193344,350.0698119,177.2854203,257.7217311,0.8089,92.48,6.8268,86.231,30.345,86.40776006,217.29
23/05/2010,308,71.68,4.035,98.49,141.0459588,345.7524985,172.3251029,256.2887189,0.7954,90.03,6.8262,85.537,31.09,86.40776006,217.29
30/05/2010,308,74.02,4.341,99.33,146.9889065,345.3850676,171.590241,266.0993408,0.815,91.07,6.8308,86.582,30.672,86.40776006,217.29
06/06/2010,308,72.09,4.797,100.38,140.2535658,342.4456202,165.6194885,254.8557067,0.835,91.92,6.8287,88.315,31.535,85.88638252,217.199
13/06/2010,305,74.35,4.781,100.26,133.0229794,343.547913,158.8220165,241.7381336,0.8256,91.64,6.8323,87.517,31.608,85.88638252,217.199
20/06/2010,295,78.22,4.997,101.41,140.1545166,349.6105232,165.8950617,246.2576335,0.8073,90.7,6.8272,85.976,30.977,85.88638252,217.199
27/06/2010,285,78.12,4.861,99.05,140.6497623,353.9278366,169.7530864,235.4549263,0.8079,89.22,6.7921,85.579,30.995,85.88638252,217.199
04/07/2010,285,71.65,4.687,96.78,132.2305864,350.8965315,165.1601999,219.6917921,0.796,87.77,6.7716,84.67,31.088,86.231619,217.605
11/07/2010,295,75.42,4.402,96.86,142.6307448,354.2952675,181.0515873,213.0778897,0.7913,88.61,6.7729,84.152,30.875,86.231619,217.605
18/07/2010,320,75.37,4.519,98.70,147.0879556,379.0968548,191.5233686,211.8653409,0.7732,86.61,6.7752,82.658,30.515,86.231619,217.605
25/07/2010,323,77.45,4.580,97.60,151.1489699,370.3703704,213.9366549,220.3531824,0.7748,87.47,6.7804,82.629,30.335,86.231619,217.605
01/08/2010,328,78.18,4.923,97.83,144.2155309,366.7879189,216.6005291,224.2112921,0.7664,86.47,6.774,81.655,30.265,86.74595091,217.923
08/08/2010,348,80.16,4.467,97.30,154.7147385,386.9966196,254.7214874,235.6753897,0.7528,85.51,6.7683,80.496,29.775,86.74595091,217.923
15/08/2010,350,75.11,4.328,95.21,159.6671949,385.2513228,261.7945326,228.2898653,0.7842,86.19,6.7961,83.038,30.55,86.74595091,217.923
22/08/2010,355,74.26,4.117,96.50,161.3510301,379.9235744,243.8822751,239.2028043,0.7869,85.62,6.7908,83.16,30.633,86.74595091,217.923
29/08/2010,368,76.65,3.651,97.25,165.3129952,370.0029394,254.3540564,250.3362067,0.7834,85.22,6.798,82.968,30.648,86.74595091,217.923
05/09/2010,368,76.67,3.939,97.41,168.5816165,374.0446796,246.6380071,247.3599506,0.7754,84.31,6.8014,82.124,30.585,87.26732845,218.275
12/09/2010,368,78.16,3.883,93.25,178.8827258,383.5060259,258.1202234,257.6114994,0.7886,84.17,6.7697,82.701,30.937,87.26732845,218.275
19/09/2010,400,78.21,4.024,94.58,185.9152139,376.7085538,262.2538213,256.9501091,0.7664,85.86,6.7241,81.641,30.97,87.26732845,218.275
26/09/2010,413,78.87,3.881,94.75,201.366878,398.478836,268.8675779,270.177914,0.7412,84.2,6.704,79.599,30.757,87.26732845,218.275
03/10/2010,413,83.75,3.797,96.05,203.1497623,414.6457966,259.5899471,277.0122798,0.725,83.22,6.69,78.313,30.49,87.88029935,219.035
10/10/2010,417,84.03,3.651,95.31,186.8066561,387.2721928,237.8196649,269.2960603,0.7172,81.92,6.672,77.563,29.863,87.88029935,219.035
17/10/2010,413,82.45,3.535,97.05,220.1862124,423.4641387,260.6003821,286.71267,0.7153,81.45,6.6409,77.268,30.3,87.88029935,219.035
24/10/2010,413,82.96,3.332,97.70,220.7805071,435.0382128,253.5273369,302.145109,0.7167,81.37,6.6589,77.685,30.349,87.88029935,219.035
31/10/2010,398,83.15,4.038,97.40,225.336767,447.4390065,247.6484421,323.4198285,0.7168,80.39,6.6707,77.457,30.848,87.88029935,219.035
07/11/2010,398,88.11,3.937,106.10,228.7044374,450.1947384,258.1202234,307.3259993,0.7126,81.27,6.6558,76.691,30.765,88.84555238,219.59
14/11/2010,395,86.34,3.799,110.10,231.8740095,464.6164021,270.521017,329.8132675,0.7303,82.51,6.6371,78.231,30.816,88.84555238,219.59
21/11/2010,395,84.34,4.164,109.80,220.0871632,472.6998824,247.1891534,303.6883529,0.7307,83.47,6.6401,78.594,31.104,88.84555238,219.59
28/11/2010,393,85.58,4.399,107.05,204.1402536,448.8168724,237.1766608,302.916731,0.7551,84.11,6.6686,80.433,31.388,88.84555238,219.59
05/12/2010,395,91.42,4.349,114.35,213.2527734,453.7771899,238.9219577,295.9721334,0.7455,82.64,6.6633,79.407,31.237,89.28942786,220.472
12/12/2010,395,90.48,4.417,115.70,219.3938193,473.4347443,276.3080541,320.7742675,0.7557,83.94,6.6553,80.066,30.927,89.28942786,220.472
19/12/2010,393,91.67,4.066,116.05,227.9120444,478.5787772,271.9907407,313.82967,0.7583,83.97,6.6555,80.752,30.805,89.28942786,220.472
26/12/2010,410,93.77,4.083,117.00,237.5198098,483.2635215,282.7380952,303.1371944,0.7622,82.89,6.6271,80.832,30.477,89.28942786,220.472
02/01/2011,410,94.75,4.405,122.65,243.7599049,504.4826573,286.6879777,292.2242554,0.7474,81.17,6.5906,79.288,30.577,90.18422446,221.187
09/01/2011,428,93.33,4.422,136.35,241.0855784,500.0734862,289.994856,306.1134505,0.7746,83.04,6.6282,81.321,30.774,90.18422446,221.187
16/01/2011,445,98.68,4.480,136.00,240.4912837,504.574515,281.9113757,300.1058224,0.7476,82.95,6.5888,79.366,30.003,90.18422446,221.187
23/01/2011,455,97.60,4.736,131.90,261.2916006,519.2717519,291.5564374,319.8924139,0.7343,82.59,6.5835,78.37,29.877,90.18422446,221.187
30/01/2011,466,99.42,4.323,130.35,260.5982567,508.8918283,314.7045855,334.9941577,0.7345,82.12,6.5821,78.28,29.817,90.18422446,221.187
06/02/2011,469,99.83,4.310,127.00,261.2916006,519.1798942,308.9175485,341.9387553,0.7359,82.18,6.5585,78.157,29.401,91.33716847,221.898
13/02/2011,473,101.43,3.910,123.50,266.937401,526.9878013,321.2264844,350.8675235,0.7381,83.44,6.5918,78.565,29.307,91.33716847,221.898
20/02/2011,480,102.52,3.876,126.70,275.6537242,515.4137272,320.3997648,346.7889504,0.7298,83.06,6.5735,77.72,29.119,91.33716847,221.898
27/02/2011,480,112.14,4.005,129.00,269.31458,476.925338,291.9238683,314.1603651,0.7272,81.69,6.5757,77.3,28.947,91.33716847,221.898
06/03/2011,483,115.97,3.809,131.50,286.251981,498.6956202,287.5146972,305.3418285,0.715,82.28,6.5675,76.416,28.174,91.1538313,223.046
13/03/2011,483,113.84,3.889,130.00,281.5966719,509.9022634,282.5543798,301.7041822,0.7189,81.92,6.5745,76.77,28.676,91.1538313,223.046
20/03/2011,488,113.93,4.168,124.00,263.0744849,488.3156966,257.3853616,290.7912432,0.7052,80.61,6.5694,75.971,28.437,91.1538313,223.046
27/03/2011,493,115.59,4.403,125.80,271.9889065,500.808348,264.9176955,305.0111334,0.7101,81.33,6.5571,76.485,28.281,91.1538313,223.046
03/04/2011,493,118.70,4.362,123.50,266.1450079,500.2572016,270.888448,305.4520602,0.7026,84.06,6.5478,76.083,28.267,91.24549989,224.093
10/04/2011,503,126.65,4.041,122.65,301.2083994,508.5243974,290.2704292,306.7748407,0.6905,84.72,6.5353,75.273,27.967,91.24549989,224.093
17/04/2011,505,123.45,4.204,123.15,307.4484945,502.8292181,293.3017343,302.4758041,0.6929,83.13,6.5327,75.028,28.135,91.24549989,224.093
24/04/2011,498,123.99,4.412,122.55,297.840729,493.9190182,284.7589653,300.8223285,0.6868,81.84,6.5072,74.18,28.005,91.24549989,224.093
01/05/2011,498,125.89,4.698,122.80,302.0998415,510.5452675,303.4979424,319.2310236,0.6755,81.23,6.491,73.107,27.407,91.33716847,224.806
08/05/2011,498,109.13,4.235,123.35,289.5206022,510.8208407,279.1556437,330.1439626,0.6988,80.63,6.4932,75.08,27.907,91.33716847,224.806
15/05/2011,498,113.83,4.246,119.35,279.1204437,490.5202822,278.9719283,307.436231,0.7082,80.79,6.498,75.938,28.117,91.33716847,224.806
22/05/2011,501,112.39,4.230,119.55,276.3470681,487.3971193,270.6128748,310.9636456,0.7065,81.71,6.493,75.579,28.127,91.33716847,224.806
29/05/2011,501,115.03,4.518,120.35,298.7321712,504.7582305,295.0470312,332.4588285,0.6982,80.8,6.493,75.018,28.207,91.33716847,224.806
05/06/2011,501,115.84,4.707,121.35,296.1568938,505.58495,287.4228395,332.0179016,0.6832,80.28,6.4793,73.807,27.771,91.61217423,224.806
12/06/2011,501,118.78,4.757,121.45,290.0158479,508.2488242,284.3915344,325.0733041,0.6969,80.33,6.4803,74.798,28.004,91.61217423,224.806
19/06/2011,498,113.21,4.325,119.50,310.0237718,508.0651088,273.0011758,322.097048,0.6987,80.06,6.471,75.461,28.025,91.61217423,224.806
26/06/2011,490,105.12,4.229,120.40,277.3375594,490.7958554,242.228836,304.4599749,0.7046,80.43,6.475,76.21,28.218,91.61217423,224.806
03/07/2011,490,111.77,4.311,121.45,261.7868463,488.5912698,228.8176073,291.7833286,0.6885,80.83,6.465,74.674,27.82,92.01404931,225.395
10/07/2011,490,118.33,4.205,121.15,269.6117274,489.5098471,225.510729,317.1366212,0.7007,80.64,6.4645,75.514,28.197,92.01404931,225.395
17/07/2011,493,117.26,4.546,120.85,270.0079239,496.9503233,233.686067,326.616548,0.7066,79.12,6.462,75.52,28.078,92.01404931,225.395
