Date,1,0,2
2015-12-04,106100.0,1035400.0,2247000.0
2015-12-05,144100.0,126100.0,1682000.0
2015-12-06,145000.0,33100.0,1212600.0
2015-12-07,280200.0,669600.0,1383700.0
2015-12-08,174400.0,584700.0,1006300.0
2015-12-09,464000.0,508300.0,1115200.0
2015-12-10,331500.0,509300.0,2174500.0
2015-12-11,296500.0,808000.0,1436900.0
2015-12-12,86000.0,146600.0,2135500.0
2015-12-13,87600.0,1000.0,1499200.0
2015-12-14,320000.0,583800.0,1325600.0
2015-12-15,502500.0,698900.0,2390900.0
2015-12-16,234700.0,455500.0,1755100.0
2015-12-17,131400.0,1052700.0,1660000.0
2015-12-18,253100.0,768400.0,2254200.0
2015-12-19,50000.0,116000.0,1710300.0
2015-12-20,101900.0,0.0,0.0
2015-12-21,138100.0,638400.0,1987200.0
2015-12-22,85300.0,312900.0,1723000.0
2015-12-23,470400.0,351600.0,2451200.0
2015-12-24,156300.0,540400.0,2318400.0
2015-12-25,898500.0,798700.0,3050400.0
2015-12-26,538400.0,223300.0,2131800.0
2015-12-27,228500.0,0.0,2600900.0
2015-12-28,476300.0,665200.0,2570200.0
2015-12-29,497900.0,1418000.0,2450600.0
2015-12-30,1107800.0,962500.0,2155000.0
2015-12-31,933800.0,28800.0,1659300.0
2016-01-01,15000.0,0.0,0.0
2016-01-02,114300.0,0.0,1450600.0
2016-01-03,91100.0,0.0,1552700.0
2016-01-04,202600.0,0.0,1414800.0
2016-01-05,99900.0,15900.0,1349800.0
2016-01-06,144800.0,1000.0,0.0
2016-01-07,117400.0,0.0,1433900.0
2016-01-08,114700.0,8900.0,1260800.0
2016-01-09,94200.0,15600.0,864600.0
2016-01-10,87100.0,94400.0,930900.0
2016-01-11,186400.0,477900.0,757000.0
2016-01-12,178400.0,193200.0,1176000.0
2016-01-13,140900.0,644700.0,1424100.0
2016-01-14,403100.0,487900.0,1304000.0
2016-01-15,432100.0,457000.0,1440000.0
2016-01-16,205100.0,79000.0,953500.0
2016-01-17,52900.0,0.0,36100.0
2016-01-18,328400.0,405700.0,864200.0
2016-01-19,459500.0,354800.0,1158700.0
2016-01-20,340100.0,358000.0,1299900.0
2016-01-21,210900.0,210000.0,244100.0
2016-01-22,265800.0,438200.0,0.0
2016-01-23,88600.0,15000.0,1383400.0
2016-01-24,178500.0,0.0,1109400.0
2016-01-25,164700.0,154300.0,1228100.0
2016-01-26,273900.0,136100.0,1380400.0
2016-01-27,266100.0,24000.0,895000.0
2016-01-28,110300.0,53400.0,5000.0
2016-01-29,625600.0,398200.0,0.0
2016-01-30,314000.0,43400.0,0.0
2016-01-31,76300.0,0.0,864800.0
2016-02-01,130800.0,335400.0,1535900.0
2016-02-02,92700.0,124700.0,828400.0
2016-02-03,153600.0,33100.0,1048600.0
2016-02-04,175100.0,116900.0,1015200.0
2016-02-05,213700.0,342500.0,1073100.0
